21995,24,12.5,0.0,58.2,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1760,44,4.545454545,0.0,56.04,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
11484,38,0.0,0.0,40.83,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
218,42,14.28571429,2.380952381,99.97,0.208333333,0,0,0,24,-54,False,False,False,False,False,True,False,False,False,True,False
8715,0,0.0,0.0,90.04,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
16975,33,87.87878788,15.15151515,57.39,0.068181818,1,0,0,44,-28,True,False,False,False,False,False,False,False,False,False,True
26240,0,0.0,0.0,79.45,0.0833333333333333,0,0,0,60,0,True,False,False,False,False,False,False,False,False,True,False
8682,44,13.63636364,2.272727273,76.01,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
21134,29,17.24137931,0.0,45.02,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False
277,0,0.0,0.0,46.69,0.017295597,0,0,0,636,-5,False,False,False,False,False,False,True,False,True,False,False
13627,59,64.40677966,30.50847458,80.71,0.174603175,1,0,1,126,-14,False,False,False,False,True,False,False,False,False,False,True
13041,36,27.77777778,27.77777778,84.54,0.052904564,1,0,0,964,-118,False,False,False,False,True,False,False,False,False,True,False
14083,44,11.36363636,4.545454545,142.92,0.136752137,1,0,0,117,-21,False,False,False,False,False,False,True,False,True,False,False
28324,37,10.81081081,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
19287,34,35.29411765,8.823529412,40.0,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,False,False,True
14661,40,12.5,7.5,29.95,0.0,1,0,0,0,-19,False,False,False,False,False,False,True,False,False,False,True
17362,41,29.26829268,4.87804878,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
3599,44,18.18181818,6.818181818,43.45,0.001511335,0,0,0,1985,-2,False,False,False,False,True,False,False,False,False,True,False
8967,16,0.0,0.0,165.36,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
15915,36,5.555555556,2.777777778,31.74,0.0,1,0,0,0,-1,False,True,False,False,False,False,False,False,False,False,True
20772,27,51.85185185,25.92592593,31.76,0.166666667,1,0,0,12,0,True,False,False,False,False,False,False,False,True,False,False
2258,40,5.0,0.0,53.7,0.0,1,0,0,0,-127,False,False,True,False,False,False,False,False,False,False,True
22764,22,40.90909091,9.090909091,47.26,0.125,1,0,0,16,0,False,False,True,False,False,False,False,False,False,False,True
30679,7,71.42857143,28.57142857,49.23,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
29511,27,22.22222222,11.11111111,25.0,0.0,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,True
12592,38,5.263157895,2.631578947,29.68,0.0,1,0,0,0,-28,False,False,False,False,True,False,False,False,False,False,True
29510,24,54.16666667,25.0,40.27,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
18920,29,6.896551724,0.0,40.0,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1527,0,0.0,0.0,103.34,0.013888889,0,0,0,216,0,False,False,False,True,False,False,False,False,False,False,True
21272,24,75.0,4.166666667,1.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
15585,40,70.0,12.5,48.45,0.076923077,1,0,0,104,-5,False,False,False,False,False,True,False,False,False,False,True
29941,16,62.5,25.0,29.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
18188,32,18.75,3.125,62.5,0.125,1,0,0,16,-3,False,False,False,False,False,True,False,False,False,False,True
19723,39,0.0,0.0,32.02,0.0,1,0,0,0,-24,False,True,False,False,False,False,False,False,False,False,True
17870,38,5.263157895,5.263157895,42.06,0.0,1,1,0,0,-20,False,False,False,False,True,False,False,False,False,False,True
25747,42,42.85714286,4.761904762,99.19,0.0,1,0,0,0,-11,False,True,False,False,False,False,False,False,False,True,False
11701,50,6.0,2.0,93.64,0.058823529,1,0,1,102,-1,False,False,False,False,False,True,False,False,False,False,True
12037,35,77.14285714,37.14285714,78.41,0.0,1,0,0,0,-104,False,True,False,False,False,False,False,False,True,False,False
27480,40,30.0,0.0,93.77,0.0344827586206897,0,0,0,58,-11,False,False,False,False,True,False,False,False,False,True,False
14146,19,57.89473684,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
23620,10,50.0,10.0,35.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
3591,44,4.545454545,0.0,97.84,0.0,0,0,0,0,-25,True,False,False,False,False,False,False,False,False,True,False
26658,0,0.0,0.0,86.65,0.357142857142857,0,0,0,14,-105,True,False,False,False,False,False,False,False,False,True,False
11192,0,0.0,0.0,74.58,0.0,0,0,0,0,-621,False,False,False,False,False,True,False,False,False,True,False
20803,2,100.0,100.0,40.02,0.0,1,0,0,0,-4,False,True,False,False,False,False,False,False,False,True,False
22624,19,78.94736842,0.0,29.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
13190,37,0.0,0.0,48.39,0.125,1,0,0,16,-11,False,False,False,False,True,False,False,False,False,False,True
29034,38,39.47368421,5.263157895,83.48,0.0,1,0,0,0,-30,False,False,False,False,False,True,False,False,False,False,True
3718,41,75.6097561,12.19512195,105.5,0.108974359,1,0,0,156,-1,False,False,False,False,True,False,False,False,False,True,False
4455,16,6.25,0.0,56.02,0.0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
16446,31,38.70967742,16.12903226,29.47,0.0,1,0,0,0,-9,False,False,False,False,False,True,False,False,False,False,True
23646,11,54.54545455,18.18181818,40.0,0.0,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,True
19974,32,0.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
5154,46,6.52173913,0.0,22.93,0.036036036,0,0,0,111,-187,False,False,False,False,False,True,False,False,True,False,False
15529,25,68.0,4.0,50.21,0.0,1,0,0,0,-7,False,False,True,False,False,False,False,False,False,False,True
448,26,50.0,0.0,57.64,0.0,0,0,0,0,-217,False,False,False,False,True,False,False,False,True,False,False
24316,7,71.42857143,28.57142857,31.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False
26219,45,2.222222222,0.0,84.21,0.0,0,0,0,0,-63,False,False,False,False,True,False,False,False,False,True,False
10919,16,0.0,0.0,45.18,0.0,0,0,0,0,-3,False,True,False,False,False,False,False,False,False,True,False
27149,15,20.0,6.666666667,49.76,0.0,1,0,0,0,-41,False,False,False,False,True,False,False,False,False,False,True
3222,47,2.127659574,0.0,49.86,0.15819209,1,1,0,177,0,False,True,False,False,False,False,False,False,False,True,False
15224,30,56.66666667,0.0,76.4,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
27247,33,81.81818182,6.060606061,50.58,0.0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
24750,66,39.39393939,12.12121212,43.13,0.126126126126126,0,0,0,333,-9,False,False,False,False,False,True,False,False,True,False,False
3409,4,50.0,0.0,97.21,0.037362637,0,0,0,455,-4,False,False,False,False,False,True,False,False,True,False,False
5016,45,0.0,0.0,90.09,0.0,1,0,0,0,-26,False,False,True,False,False,False,False,True,False,False,False
27967,43,13.95348837,4.651162791,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
5526,56,53.57142857,1.785714286,82.92,0.129337539,1,0,0,634,-7,False,False,False,False,True,False,False,False,False,True,False
15961,39,2.564102564,0.0,74.54,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False
25665,35,8.571428571,0.0,89.48,0.0,0,0,0,0,-150,False,False,False,False,False,True,False,False,False,False,True
8939,0,0.0,0.0,181.58,0.06779661,0,0,0,59,0,False,False,False,False,False,False,True,False,False,True,False
8527,18,0.0,0.0,110.05,0.111111111,0,0,0,333,-45,False,True,False,False,False,False,False,False,False,True,False
22914,26,53.84615385,3.846153846,40.7,0.096774194,1,1,1,31,0,True,False,False,False,False,False,False,False,True,False,False
21534,26,23.07692308,3.846153846,40.2,0.0,1,1,0,0,-15,False,False,False,False,True,False,False,False,True,False,False
1286,41,97.56097561,12.19512195,51.37,0.025,0,0,0,280,-201,False,True,False,False,False,False,False,False,False,False,True
23735,11,45.45454545,9.090909091,35.0,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
17517,34,0.0,0.0,73.16,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
22092,26,0.0,0.0,29.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
7267,40,57.5,5.0,186.06,0.087804878,0,0,0,205,0,False,True,False,False,False,False,False,False,False,True,False
12627,42,2.380952381,2.380952381,45.1,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
11399,16,0.0,0.0,53.26,0.0,0,0,0,0,-23,False,False,False,False,True,False,False,False,False,True,False
19066,20,10.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
21159,36,41.66666667,19.44444444,62.54,0.071428571,1,0,0,42,-10,False,True,False,False,False,False,False,False,False,False,True
10045,18,0.0,0.0,58.84,0.068027211,0,0,0,147,-5,True,False,False,False,False,False,False,False,True,False,False
14787,44,9.090909091,6.818181818,38.47,0.0,1,0,0,0,-33,False,False,False,False,True,False,False,False,False,False,True
7704,34,70.58823529,8.823529412,50.09,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
21197,29,17.24137931,10.34482759,60.52,0.097560976,1,0,1,41,0,False,False,False,False,True,False,False,False,False,False,True
24944,42,26.19047619,2.380952381,75.62,0.0109489051094891,0,0,0,274,0,False,False,True,False,False,False,False,False,False,False,True
29994,26,0.0,0.0,61.94,0.0,1,0,0,0,-14,False,False,False,False,False,False,True,False,True,False,False
749,0,0.0,0.0,70.15,0.007575758,0,0,0,660,-16,False,True,False,False,False,False,False,False,False,True,False
24391,5,80.0,20.0,67.33,0.0,1,0,0,0,-7,False,False,False,False,False,True,False,False,False,False,True
15198,45,24.44444444,11.11111111,135.07,0.036697248,1,1,1,109,-10,False,True,False,False,False,False,False,False,False,False,True
13127,31,41.93548387,6.451612903,35.81,0.0,1,0,0,0,-25,False,False,True,False,False,False,False,False,False,False,True
15046,8,75.0,0.0,451.06,0.0,1,0,0,0,-16,False,False,False,False,False,True,False,True,False,False,False
25086,51,50.98039216,19.60784314,61.3,0.0989583333333333,1,0,0,192,-94,False,False,False,False,False,True,False,False,True,False,False
23513,11,63.63636364,9.090909091,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False
25706,45,2.222222222,0.0,83.37,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
5244,36,2.777777778,0.0,100.2,0.0,0,0,0,0,-112,False,True,False,False,False,False,False,False,False,False,True
25530,31,100.0,16.12903226,52.4,0.0031201248049922,0,0,0,641,0,False,True,False,False,False,False,False,False,False,True,False
27904,31,22.58064516,3.225806452,47.06,0.181818181818182,1,0,0,11,-1,True,False,False,False,False,False,False,False,True,False,False
7114,35,65.71428571,22.85714286,65.11,0.016587678,0,0,0,422,0,False,False,False,False,False,True,False,False,False,True,False
30293,19,78.94736842,5.263157895,69.0,0.0,1,0,0,0,-33,False,False,False,False,True,False,False,True,False,False,False
10830,43,27.90697674,13.95348837,74.28,0.016806723,0,0,0,119,-183,False,False,False,False,False,True,False,False,False,True,False
11279,43,11.62790698,2.325581395,26.67,0.0,0,0,0,0,-1,False,False,False,False,False,True,False,False,False,True,False
7486,0,0.0,0.0,42.17,0.181818182,1,0,0,11,-929,False,True,False,False,False,False,False,False,False,True,False
10465,0,0.0,0.0,60.48,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
29749,31,3.225806452,0.0,41.0,0.0,1,0,0,0,-42,False,False,False,False,False,True,False,False,True,False,False
19681,29,13.79310345,3.448275862,40.0,0.0,1,0,1,0,-6,False,False,False,False,True,False,False,True,False,False,False
23116,8,25.0,0.0,40.0,0.0,1,0,1,0,0,False,False,True,False,False,False,False,False,False,False,True
7336,47,4.255319149,0.0,86.13,0.024691358,0,0,0,243,-734,True,False,False,False,False,False,False,False,False,True,False
15986,2,0.0,0.0,40.59,0.0,1,0,0,0,-3,False,False,False,False,True,False,False,False,False,False,True
16236,33,3.03030303,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
22811,19,47.36842105,5.263157895,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1329,0,0.0,0.0,61.21,0.050961538,1,0,0,1040,-443,False,False,False,False,False,False,True,False,False,True,False
3199,51,33.33333333,1.960784314,104.08,0.100824931,0,0,0,1091,-296,False,False,False,False,True,False,False,False,False,True,False
22087,27,14.81481481,3.703703704,55.19,0.0,1,0,0,0,-7,True,False,False,False,False,False,False,False,False,False,True
23885,12,41.66666667,16.66666667,38.46,0.222222222,1,1,1,9,0,True,False,False,False,False,False,False,False,False,True,False
24346,6,33.33333333,0.0,40.2,0.0,1,1,0,0,0,False,False,False,False,False,False,True,False,False,True,False
27974,5,0.0,0.0,80.05,0.0,1,0,0,0,-3,False,False,False,False,False,False,True,False,False,False,True
7811,0,0.0,0.0,44.39,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
11308,0,0.0,0.0,54.11,0.0,0,0,0,0,-14,False,False,False,False,False,True,False,False,True,False,False
25103,47,4.255319149,0.0,46.93,0.019730010384216,1,0,0,963,-3,False,False,False,False,False,True,False,False,True,False,False
21896,13,15.38461538,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
3715,0,0.0,0.0,178.3,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
13538,12,91.66666667,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
26302,45,6.666666667,2.222222222,106.47,0.0055096418732782,0,0,0,363,-6,True,False,False,False,False,False,False,False,False,True,False
29752,1,100.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
4803,58,58.62068966,10.34482759,178.84,0.139588101,1,1,0,874,-1,False,False,False,False,False,True,False,False,True,False,False
9256,45,0.0,0.0,51.37,0.0,0,0,0,0,-137,True,False,False,False,False,False,False,False,True,False,False
14961,44,6.818181818,0.0,32.18,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
29893,32,21.875,3.125,41.6,0.0377358490566038,1,0,0,53,0,False,False,False,False,True,False,False,False,False,False,True
4104,36,2.777777778,0.0,145.48,0.14,0,0,0,50,-1,False,False,False,False,False,True,False,False,True,False,False
18946,36,0.0,0.0,39.97,0.0,1,0,0,0,-1,True,False,False,False,False,False,False,False,True,False,False
29346,28,10.71428571,3.571428571,39.97,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False
28649,33,12.12121212,0.0,56.46,0.285714285714286,1,0,0,7,0,False,False,False,False,False,False,True,False,False,True,False
5791,36,47.22222222,5.555555556,97.75,0.095238095,1,0,0,21,0,False,False,False,False,False,False,True,False,True,False,False
1115,43,6.976744186,4.651162791,85.67,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
26004,41,12.19512195,0.0,138.86,0.0242825607064018,0,0,0,453,-7,False,False,False,False,True,False,False,False,False,False,True
4212,40,80.0,15.0,48.46,0.06281407,0,1,0,796,-110,True,False,False,False,False,False,False,False,False,True,False
28115,8,25.0,0.0,85.56,0.0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
21376,20,35.0,20.0,62.0,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
19619,30,6.666666667,0.0,71.13,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
30644,9,0.0,0.0,61.07,0.0,1,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False
21147,25,88.0,44.0,45.41,0.102040816,1,1,0,14,-10,False,False,False,False,False,False,True,False,True,False,False
2553,36,50.0,8.333333333,122.24,0.0,1,0,0,0,-22,False,True,False,False,False,False,False,False,False,True,False
2718,3,66.66666667,0.0,102.28,0.0,1,0,0,0,-29,False,False,True,False,False,False,False,False,False,False,True
17858,37,10.81081081,5.405405405,80.25,0.0,1,1,0,0,-9,False,False,False,False,False,True,False,False,True,False,False
20243,45,46.66666667,8.888888889,44.93,0.111111111,1,1,0,27,-7,False,False,False,False,False,False,True,True,False,False,False
12258,37,5.405405405,5.405405405,81.87,0.0,1,0,0,0,-34,True,False,False,False,False,False,False,False,False,True,False
9740,44,4.545454545,2.272727273,38.82,0.0,0,0,0,0,-8,True,False,False,False,False,False,False,False,False,True,False
30621,5,100.0,20.0,40.0,0.0,1,0,0,0,-1,False,False,True,False,False,False,False,False,False,False,True
2539,51,29.41176471,1.960784314,78.74,0.133891213,1,0,0,478,-1,False,True,False,False,False,False,False,False,True,False,False
3285,6,16.66666667,0.0,42.48,0.082785808,1,0,0,761,-85,False,False,False,False,False,True,False,False,True,False,False
6311,0,0.0,0.0,50.27,0.0,0,0,0,0,-42,True,False,False,False,False,False,False,False,False,True,False
17613,37,48.64864865,5.405405405,91.22,0.0,1,0,0,0,-25,True,False,False,False,False,False,False,False,True,False,False
30773,6,33.33333333,16.66666667,35.0,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
30373,8,100.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False
1789,35,57.14285714,31.42857143,99.42,0.055276382,0,0,0,199,0,True,False,False,False,False,False,False,False,True,False,False
6681,0,0.0,0.0,64.79,0.109090909,0,0,0,55,-66,False,False,False,False,False,True,False,False,False,True,False
174,28,21.42857143,0.0,30.09,0.0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
331,0,0.0,0.0,91.1,0.0,0,0,0,0,-1,False,False,False,False,False,False,True,False,False,True,False
22137,29,27.5862069,10.34482759,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
14217,34,79.41176471,11.76470588,74.84,0.06557377,1,0,0,61,-22,True,False,False,False,False,False,False,False,False,False,True
25202,44,13.63636364,2.272727273,61.41,0.0245398773006135,0,0,0,163,0,False,True,False,False,False,False,False,False,False,True,False
16318,33,0.0,0.0,40.02,0.0,1,0,0,0,-1,False,False,False,False,True,False,False,False,False,False,True
17522,31,22.58064516,0.0,40.02,0.0,1,1,0,0,0,False,True,False,False,False,False,False,False,True,False,False
17274,28,42.85714286,35.71428571,218.62,0.153846154,1,1,0,13,0,True,False,False,False,False,False,False,False,True,False,False
9902,46,6.52173913,0.0,55.55,0.0,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
8844,44,18.18181818,0.0,23.95,0.076470588,0,0,0,170,-6,False,False,False,False,False,True,False,False,True,False,False
24987,46,28.26086957,4.347826087,147.68,0.0074534161490683,1,0,0,805,-24,False,False,False,False,False,False,True,False,True,False,False
27145,38,23.68421053,10.52631579,109.33,0.0,0,0,0,0,-164,False,False,False,False,False,True,False,False,False,True,False
4085,0,0.0,0.0,78.03,0.138655462,1,0,0,238,-315,False,False,False,False,False,True,False,False,True,False,False
18733,27,29.62962963,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
10992,28,78.57142857,0.0,46.43,0.15,0,0,0,20,39,False,False,False,True,False,False,False,True,False,False,False
30729,7,57.14285714,28.57142857,40.02,0.0,1,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False
24525,6,66.66666667,33.33333333,40.02,0.0,1,1,0,0,0,False,False,True,False,False,False,False,False,False,False,True
24956,45,6.666666667,0.0,21.99,0.0,1,0,0,0,-12,False,False,False,False,False,False,True,False,False,False,True
22145,26,0.0,0.0,40.02,0.0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
25588,47,38.29787234,4.255319149,116.2,0.0212121212121212,0,0,0,330,-376,False,False,False,False,True,False,False,False,False,True,False
21977,26,46.15384615,3.846153846,255.11,0.0,1,0,0,0,-2,False,False,False,False,True,False,False,False,True,False,False
9555,44,2.272727273,2.272727273,95.73,0.15,1,0,0,20,-4,False,True,False,False,False,False,False,False,False,True,False
25909,44,4.545454545,0.0,60.79,0.0909090909090909,0,0,0,22,-17,True,False,False,False,False,False,False,False,True,False,False
19435,33,3.03030303,0.0,40.25,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False
3616,42,57.14285714,30.95238095,48.77,0.031088083,0,0,0,386,-414,False,True,False,False,False,False,False,False,False,True,False
26903,44,43.18181818,9.090909091,85.35,0.0120481927710843,0,0,0,747,-16,False,True,False,False,False,False,False,False,True,False,False
19193,20,50.0,10.0,63.79,0.0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
18126,32,3.125,3.125,119.32,0.0,1,1,0,0,0,True,False,False,False,False,False,False,False,True,False,False
3239,47,4.255319149,2.127659574,64.13,0.023255814,0,0,0,129,-26,False,False,False,False,True,False,False,False,False,True,False
26961,47,2.127659574,2.127659574,87.52,0.142857142857143,0,0,0,42,35,False,False,False,False,True,False,False,False,False,False,True
18947,31,9.677419355,3.225806452,39.97,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
13308,4,25.0,0.0,40.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
1462,46,15.2173913,8.695652174,158.56,0.061946903,1,0,0,113,0,False,True,False,False,False,False,False,False,False,True,False
14338,2,50.0,0.0,40.02,0.0,1,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1449,43,25.58139535,0.0,77.12,0.0,0,0,0,0,-19,False,False,False,False,False,False,True,False,False,True,False
5189,44,43.18181818,11.36363636,84.27,0.075,1,0,0,40,-552,False,False,False,False,False,False,True,False,True,False,False
20563,21,57.14285714,14.28571429,40.02,0.0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False
24440,6,66.66666667,0.0,29.0,0.0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False
8733,33,9.090909091,0.0,100.67,0.0,0,0,0,0,33,False,False,False,True,False,False,False,False,False,False,True
30658,7,14.28571429,14.28571429,160.88,2.0,1,1,0,1,-8,True,False,False,False,False,False,False,False,False,True,False
18575,31,0.0,0.0,19.53,0.0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
24037,7,71.42857143,28.57142857,60.25,0.2,1,0,1,10,0,False,False,False,False,False,False,True,False,False,False,True
24446,6,50.0,16.66666667,40.2,0.0,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,True
5478,66,22.72727273,9.090909091,62.2,0.152542373,1,1,1,236,0,False,False,False,False,False,False,True,False,False,True,False
22344,24,25.0,20.83333333,35.02,0.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
23587,11,9.090909091,9.090909091,40.02,0.0,1,0,0,0,-21,True,False,False,False,False,False,False,False,False,True,False
